avg_A_AS_min,avg_A_AS_max,avg_A_AS_avg,avg_A_AS_std,avg_A_AS_median,avg_A_prefix_min,avg_A_prefix_max,avg_A_prefix_avg,avg_A_prefix_std,avg_A_prefix_median,avg_editdist_min,avg_editdist_max,avg_editdist_avg,avg_editdist_std,avg_editdist_median,avg_interarrival_min,avg_interarrival_max,avg_interarrival_avg,avg_interarrival_std,avg_interarrival_median,avg_path_len_min,avg_path_len_max,avg_path_len_avg,avg_path_len_std,avg_path_len_median,editdist_10_min,editdist_10_max,editdist_10_avg,editdist_10_std,editdist_10_median,editdist_11_min,editdist_11_max,editdist_11_avg,editdist_11_std,editdist_11_median,editdist_12_min,editdist_12_max,editdist_12_avg,editdist_12_std,editdist_12_median,editdist_13_min,editdist_13_max,editdist_13_avg,editdist_13_std,editdist_13_median,editdist_14_min,editdist_14_max,editdist_14_avg,editdist_14_std,editdist_14_median,editdist_15_min,editdist_15_max,editdist_15_avg,editdist_15_std,editdist_15_median,editdist_16_min,editdist_16_max,editdist_16_avg,editdist_16_std,editdist_16_median,editdist_17_min,editdist_17_max,editdist_17_avg,editdist_17_std,editdist_17_median,editdist_7_min,editdist_7_max,editdist_7_avg,editdist_7_std,editdist_7_median,editdist_8_min,editdist_8_max,editdist_8_avg,editdist_8_std,editdist_8_median,editdist_9_min,editdist_9_max,editdist_9_avg,editdist_9_std,editdist_9_median,max_A_AS_min,max_A_AS_max,max_A_AS_avg,max_A_AS_std,max_A_AS_median,max_A_prefix_min,max_A_prefix_max,max_A_prefix_avg,max_A_prefix_std,max_A_prefix_median,max_editdist_min,max_editdist_max,max_editdist_avg,max_editdist_std,max_editdist_median,max_path_len_min,max_path_len_max,max_path_len_avg,max_path_len_std,max_path_len_median,nb_A_min,nb_A_max,nb_A_avg,nb_A_std,nb_A_median,nb_A_prefix_min,nb_A_prefix_max,nb_A_prefix_avg,nb_A_prefix_std,nb_A_prefix_median,nb_W_min,nb_W_max,nb_W_avg,nb_W_std,nb_W_median,nb_W_prefix_min,nb_W_prefix_max,nb_W_prefix_avg,nb_W_prefix_std,nb_W_prefix_median,nb_dup_A_min,nb_dup_A_max,nb_dup_A_avg,nb_dup_A_std,nb_dup_A_median,nb_dup_W_min,nb_dup_W_max,nb_dup_W_avg,nb_dup_W_std,nb_dup_W_median,nb_implicit_W_min,nb_implicit_W_max,nb_implicit_W_avg,nb_implicit_W_std,nb_implicit_W_median,nb_new_A_min,nb_new_A_max,nb_new_A_avg,nb_new_A_std,nb_new_A_median,nb_new_A_afterW_min,nb_new_A_afterW_max,nb_new_A_afterW_avg,nb_new_A_afterW_std,nb_new_A_afterW_median,nb_orign_change_min,nb_orign_change_max,nb_orign_change_avg,nb_orign_change_std,nb_orign_change_median,nb_tolonger_min,nb_tolonger_max,nb_tolonger_avg,nb_tolonger_std,nb_tolonger_median,nb_toshorter_min,nb_toshorter_max,nb_toshorter_avg,nb_toshorter_std,nb_toshorter_median
9,220,52.728813559322035,35.74229143247466,47.0,1,33,8.661016949152541,5.419028318204369,8.0,1,3,2.0677966101694913,0.365041649945876,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.677966101694915,0.7529408541615842,6.0,0,585,43.813559322033896,109.98925881355044,7.0,0,103,13.135593220338983,20.307513156226147,7.0,0,322,31.8135593220339,56.98683289427213,13.0,0,67,8.728813559322035,14.750605491341446,2.0,0,40,3.8135593220338984,7.76924657127146,0.0,0,25,2.305084745762712,5.3538714232630085,0.0,0,35,2.983050847457627,8.082530171928129,0.0,0,44,2.0847457627118646,6.111854325515125,0.0,3,1212,89.76271186440678,171.6254280435731,43.0,2,232,36.728813559322035,38.90786220896153,26.0,0,255,30.305084745762713,42.614654366814236,15.0,1752,28565,5066.3050847457625,5543.1128228990165,2569.0,1378,2448,2172.3898305084745,184.5207227825039,2203.0,10,23,16.915254237288135,3.691967682047536,17.0,17,31,22.084745762711865,3.405310941259664,22.0,10448,316764,35698.03389830508,49513.6133913472,22278.0,969,149818,11255.203389830509,29747.301415584632,2916.0,304,6458,926.5762711864406,900.5805637704096,657.0,49,1143,175.91525423728814,155.97704165009992,140.0,2909,74569,13518.728813559323,13453.644035046482,9028.0,0,0,0.0,0.0,0.0,6365,239874,21222.20338983051,37336.49473221815,11488.0,105,1968,397.3050847457627,339.587693932291,295.0,232,4706,559.7966101694915,625.4344360373949,394.0,56,300,98.57627118644068,41.857394761273085,87.0,1383,19922,3819.1186440677966,3301.533682713942,2624.0,4488,223732,17403.084745762713,35110.2159439475,8684.0
12,205,67.54237288135593,30.991279103632557,67.0,3,21,10.491525423728813,4.473573289641153,10.0,2,3,2.0847457627118646,0.2808936228404367,2.0,1000,1000,1000.0,0.0,1000.0,5,7,6.0508474576271185,0.47064624732673194,6.0,0,668,69.64406779661017,109.09972703146491,33.0,1,169,27.89830508474576,29.203031795401817,16.0,0,103,16.423728813559322,20.26650318563777,9.0,0,145,14.23728813559322,28.068474758661452,4.0,0,406,15.084745762711865,61.250556122906204,1.0,0,92,4.9491525423728815,16.956764217199847,0.0,0,45,3.2203389830508473,6.2258299449791386,1.0,0,47,4.440677966101695,9.008178633389655,0.0,9,2639,188.74576271186442,345.3094860346714,107.0,4,759,88.67796610169492,112.10823598247487,56.0,3,324,71.0,72.6529302634248,48.0,1656,51494,4747.372881355932,6683.744103260731,3088.0,1071,2070,1830.1525423728813,169.20491693753667,1855.0,12,32,18.71186440677966,5.003622299817256,17.0,18,37,24.10169491525424,5.081049698954888,22.0,13474,83109,26940.305084745763,14727.899040484284,21889.0,1110,17028,3588.9661016949153,3759.08688915412,2133.0,456,5175,1067.3898305084747,728.249862789839,787.0,105,703,274.3728813559322,134.91784196126798,252.0,4474,41815,11868.610169491525,8581.33143559209,9006.0,0,1,0.03389830508474576,0.18252082497293798,0.0,7204,47016,13929.728813559323,6945.355386330587,12095.0,118,3649,537.1186440677966,609.0628778124341,369.0,210,1838,604.8474576271186,349.09132356977983,501.0,54,215,99.13559322033899,34.97657227104562,91.0,2088,23369,4566.5084745762715,3110.2167147737437,3785.0,4949,23727,9363.22033898305,4188.3178092527005,7941.0
9,173,47.83050847457627,32.10443762557192,42.0,2,21,7.711864406779661,4.414126412020559,7.0,2,3,2.0677966101694913,0.2535545088414485,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.338983050847458,0.6594190099945981,5.0,0,528,35.66101694915254,70.75713931798845,19.0,0,449,31.728813559322035,72.45755725761462,11.0,0,177,16.45762711864407,35.28422624712865,6.0,0,108,7.186440677966102,15.251313766215622,1.0,0,33,4.88135593220339,8.102968263634803,2.0,0,25,1.9152542372881356,4.442304991909665,0.0,0,10,0.8135593220338984,2.2087176516077536,0.0,0,27,2.1864406779661016,5.76994166070784,0.0,4,1527,179.4406779661017,270.0595254426162,70.0,1,695,86.23728813559322,130.038103034437,42.0,0,373,36.728813559322035,54.73788025467359,18.0,769,36367,5122.932203389831,6364.732499361449,2504.0,334,975,762.6779661016949,103.13373318138869,757.0,10,28,17.406779661016948,5.123033328517047,17.0,15,32,23.45762711864407,4.0314369556682585,23.0,8591,142762,34182.8813559322,27478.206804217338,23247.0,710,85141,9391.203389830509,16739.99504467819,3021.0,465,8575,1164.322033898305,1248.7727001240467,789.0,72,2938,293.728813559322,401.3130101136756,172.0,2845,92954,14724.237288135593,15993.358435493523,8361.0,0,0,0.0,0.0,0.0,5115,63958,17996.474576271186,13027.042121144252,12905.0,66,12582,897.9491525423729,1973.0671504357315,333.0,247,3239,564.2203389830509,585.1111909595389,402.0,52,197,93.62711864406779,22.286456614975787,91.0,1251,35352,5682.71186440678,5805.307141035121,3555.0,3797,54781,12313.762711864407,9184.368516461644,8821.0
14,173,38.88135593220339,23.197119876043704,34.0,1,22,7.016949152542373,3.6364606012256635,7.0,2,3,2.152542372881356,0.36263210777229293,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.389830508474576,0.525781820246251,5.0,0,464,19.593220338983052,62.50023962549037,6.0,0,220,25.76271186440678,53.90647679819984,4.0,0,142,25.25423728813559,36.03714234352595,9.0,0,57,3.6610169491525424,9.322960476770879,0.0,0,19,2.2033898305084745,3.661447146618534,1.0,0,12,0.559322033898305,1.7643127649136283,0.0,0,11,0.6949152542372882,2.061588250205163,0.0,0,20,0.4745762711864407,2.6350157508093655,0.0,4,2655,110.10169491525424,374.0643359248123,34.0,0,313,34.59322033898305,54.98592880944015,20.0,0,531,27.47457627118644,71.20765067676061,10.0,601,11570,2277.186440677966,2237.9586178000222,1329.0,523,965,722.0508474576271,100.28862206046445,709.0,9,28,14.898305084745763,3.575273875471482,14.0,14,31,19.71186440677966,4.106558452783191,19.0,6878,67575,16258.813559322034,12268.705203125235,11650.0,706,26315,3614.2542372881358,4706.0485203223625,1776.0,272,4236,888.0,920.359599886614,545.0,55,1935,188.0677966101695,258.86255602264805,110.0,2519,41504,7529.864406779661,8070.338807265535,4323.0,0,1,0.05084745762711865,0.2215718777717221,0.0,3834,39588,7890.033898305085,5421.114918939492,6233.0,104,3028,438.76271186440675,526.8375506667297,280.0,193,2061,400.1525423728813,336.04355288128954,294.0,43,203,97.55932203389831,34.81491514816339,86.0,1021,12360,2371.2881355932204,1881.3193101068587,1773.0,2618,27228,5518.745762711865,3763.4977201296924,4441.0
15,181,41.66101694915254,26.46182036215608,38.0,2,19,7.033898305084746,3.667029718313867,6.0,2,3,2.0508474576271185,0.22157187777172213,2.0,1000,1008,1000.1355932203389,1.0415112878465909,1000.0,5,7,5.559322033898305,0.5340536729024712,6.0,0,479,13.288135593220339,62.66882050673553,2.0,0,26,3.440677966101695,5.528207249597841,1.0,0,104,17.406779661016948,24.757526646608103,6.0,0,22,1.7457627118644068,3.753587802489695,0.0,0,18,1.4915254237288136,3.607333915482564,0.0,0,6,0.2542372881355932,0.9019752336033945,0.0,0,5,0.4576271186440678,1.164445019479164,0.0,0,3,0.23728813559322035,0.7031697458000686,0.0,1,1580,74.38983050847457,269.3680994443229,16.0,0,189,20.322033898305083,36.60480497852805,9.0,0,67,7.372881355932203,11.86547920343128,3.0,642,11162,2010.0338983050847,2135.261818446125,1050.0,600,960,776.0677966101695,87.62299029261662,764.0,9,21,14.847457627118644,3.5175106760224906,14.0,15,27,20.47457627118644,3.3132749305836566,21.0,5143,46524,14419.745762711864,10020.594034964162,11468.0,510,12889,2909.271186440678,3261.7880374193564,1588.0,240,3758,695.7627118644068,555.3097408120939,508.0,36,1968,148.135593220339,252.2095090790604,95.0,1624,33559,6935.932203389831,7348.8843273923785,4365.0,0,0,0.0,0.0,0.0,2885,25822,6797.203389830508,3956.5954050545342,5781.0,48,2619,330.1694915254237,470.03921892651397,195.0,166,1726,356.4406779661017,235.48894630962016,278.0,0,95,20.423728813559322,21.22149478780037,16.0,832,6623,2043.949152542373,1342.1356299175195,1590.0,2045,19720,4753.254237288135,2956.8727573594533,4094.0
17,165,44.20338983050848,34.883441215991716,32.0,2,15,6.728813559322034,3.804854016296843,5.0,2,3,2.1016949152542375,0.30484112618719755,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.220338983050848,0.6964886465933459,5.0,0,568,43.067796610169495,92.85228617815311,10.0,0,71,14.322033898305085,16.164499926100408,9.0,0,59,7.372881355932203,11.217133300700356,3.0,0,35,5.0,7.469478124225002,2.0,0,33,4.288135593220339,7.329794764633067,1.0,0,24,1.1355932203389831,3.5010226442877106,0.0,0,21,1.2372881355932204,3.485630517596728,0.0,0,497,15.271186440677965,80.7026962991163,0.0,7,4012,195.11864406779662,553.8103772562866,46.0,0,392,65.11864406779661,83.66684440865545,28.0,0,111,27.050847457627118,24.991325204485047,18.0,644,87095,6991.559322033899,15747.032972059984,1857.0,638,958,757.7627118644068,77.92112258074273,740.0,10,25,15.915254237288135,3.7012958382875634,15.0,15,39,21.677966101694917,4.4117424736722235,20.0,6137,179793,24212.474576271186,29512.37221640882,13019.0,758,15550,4390.525423728814,3898.1588994520184,3452.0,290,15761,1073.8474576271187,2160.6439478620905,625.0,45,6546,345.20338983050846,979.6477512555392,101.0,2231,82344,11182.694915254237,13238.205199547201,6831.0,0,0,0.0,0.0,0.0,3417,91077,11993.796610169491,16168.695274788064,6337.0,110,4576,572.542372881356,852.6666349840141,286.0,168,6086,463.4406779661017,811.2796675662648,288.0,3,776,99.72881355932203,108.8731990244131,78.0,809,28314,3521.271186440678,5117.427009841176,1924.0,2608,63869,8472.525423728814,11331.390372363587,4357.0
23,82,48.94915254237288,15.80530653883924,45.0,2,16,8.864406779661017,3.76214184739933,9.0,2,2,2.0,0.0,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.186440677966102,0.3928049560394925,5.0,0,44,7.203389830508475,9.11380094259657,4.0,0,29,4.966101694915254,5.696236209550749,3.0,0,79,6.711864406779661,14.12389861126514,2.0,0,22,6.52542372881356,6.063900907329372,7.0,0,23,1.5084745762711864,3.692363421030381,0.0,0,12,0.7966101694915254,2.325122622031149,0.0,0,4,0.2033898305084746,0.7376491320158683,0.0,0,6,0.1864406779661017,0.8605246248893238,0.0,5,155,35.66101694915254,29.23720478731799,28.0,0,150,25.423728813559322,29.800603667705673,16.0,0,69,13.915254237288135,13.932457930529457,10.0,519,15876,2580.2542372881358,2269.753826794654,2093.0,151,1025,859.8644067796611,136.88850958392212,880.0,9,27,14.305084745762711,2.8602763146490955,14.0,16,41,21.491525423728813,5.117154655752962,20.0,8069,61899,17481.661016949154,10623.056451222874,13892.0,715,25555,2924.830508474576,4068.7005599625286,1570.0,416,4223,890.5084745762712,658.236525272493,693.0,76,426,155.32203389830508,68.68329131700635,143.0,2866,43090,8179.35593220339,8564.590456143997,5485.0,0,1,0.0847457627118644,0.2808936228404367,0.0,4727,18421,8538.64406779661,3086.3801571705767,7829.0,87,2506,333.23728813559325,323.592886999478,262.0,230,1497,430.4237288135593,192.82851085783273,392.0,52,311,105.20338983050847,45.092158375172275,99.0,1225,7241,2603.6101694915255,1085.9327790358175,2244.0,3080,15096,5935.033898305085,2208.8158862885666,5439.0
9,122,39.0,18.27377997248404,35.0,1,19,8.305084745762711,3.8874432573223796,8.0,2,3,2.0677966101694913,0.2535545088414485,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.559322033898305,0.5340536729024713,6.0,0,344,27.322033898305083,53.24324165562077,8.0,0,278,13.847457627118644,38.28018914994978,5.0,0,147,8.711864406779661,20.845946308540157,2.0,0,130,7.135593220338983,18.03966666401901,2.0,0,19,3.7966101694915255,5.188779874574691,1.0,0,17,1.9152542372881356,3.4853789958329933,0.0,0,20,2.2203389830508473,4.1233891174789425,0.0,0,19,2.9661016949152543,4.619919769772523,0.0,9,321,69.9322033898305,65.37105349247892,44.0,0,302,32.23728813559322,40.81384948470768,24.0,0,117,21.25423728813559,22.263773900386948,15.0,596,10406,2971.64406779661,2544.776338405265,1634.0,596,1118,864.8813559322034,112.8956009566853,860.0,10,28,16.915254237288135,3.851950404276723,17.0,15,31,21.728813559322035,3.5224918123522797,21.0,8202,72664,20351.13559322034,15815.233404425931,13863.0,822,31993,4436.35593220339,7067.965299474542,1606.0,311,7093,925.3050847457627,1206.3461682835157,614.0,49,1042,213.76271186440678,227.58214424406387,132.0,2409,55943,10503.084745762711,12997.07977318849,4606.0,0,0,0.0,0.0,0.0,3887,27510,9112.949152542373,4195.906114066379,7854.0,65,1191,360.93220338983053,231.3069213752495,293.0,184,1619,374.1694915254237,218.58077908228742,318.0,53,349,112.86440677966101,55.51062576974717,99.0,1313,10379,2888.6271186440677,1750.2757605224926,2204.0,2574,17131,6224.322033898305,2871.4127151479,5099.0
12,103,46.45762711864407,19.405226841114587,44.0,2,16,8.101694915254237,4.088229172562063,8.0,1,2,1.9491525423728813,0.22157187777172213,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.593220338983051,0.5291060798338315,6.0,0,130,19.1864406779661,26.69397102038094,10.0,0,58,11.661016949152541,12.976916069394976,7.0,0,44,6.745762711864407,9.269142764996985,4.0,0,24,4.033898305084746,5.229116433885844,2.0,0,32,2.694915254237288,5.000876603460553,1.0,0,17,0.8305084745762712,2.5673852415200997,0.0,0,32,1.694915254237288,4.8218405317247885,0.0,0,10,0.8813559322033898,1.9834204673841451,0.0,2,373,64.88135593220339,69.77206355915068,45.0,1,218,33.91525423728814,42.32032532613746,23.0,1,150,18.677966101694917,23.284922365879556,11.0,773,7441,2492.8474576271187,1201.1602697271549,2336.0,642,1053,842.8305084745763,115.81378521699702,841.0,10,23,16.016949152542374,2.800809768520334,16.0,18,32,23.23728813559322,4.793454528009855,22.0,10049,50516,21635.01694915254,11140.244641484387,16823.0,785,26734,4861.406779661017,6196.664258706104,1959.0,323,2025,847.5254237288135,407.09612335765934,759.0,56,847,192.22033898305085,147.53901503840873,143.0,2680,37931,9788.338983050848,9212.035181948346,5542.0,0,1,0.01694915254237288,0.13018891098082386,0.0,5567,25356,11018.610169491525,3682.450814414831,10394.0,97,1276,363.40677966101697,264.2656134195335,267.0,206,1485,464.66101694915255,275.85919760340835,374.0,23,112,54.49152542372882,21.789251448075174,51.0,1234,6700,2718.0169491525426,980.3772583415482,2435.0,3607,18656,8300.593220338984,3075.752193499228,7899.0
24,218,56.49152542372882,40.09444577638805,44.0,3,19,7.8474576271186445,3.2579534475306775,7.0,1,3,2.0508474576271185,0.2890966199041016,2.0,1000,1000,1000.0,0.0,1000.0,3,7,5.508474576271187,0.7513867950142591,6.0,0,277,31.406779661016948,46.05585763189341,12.0,0,751,41.50847457627118,107.71456099841487,15.0,0,329,15.135593220338983,45.20011352866374,4.0,0,95,7.305084745762712,16.096962914752005,1.0,0,55,4.491525423728813,9.065609288453492,1.0,0,274,7.661016949152542,36.04528290411435,0.0,0,107,5.864406779661017,18.24116000084712,0.0,0,287,17.271186440677965,55.23299566959097,1.0,10,576,102.32203389830508,119.63153786090166,55.0,1,300,56.220338983050844,62.95128598193734,33.0,1,243,37.13559322033898,42.12070406913865,23.0,914,45625,5622.474576271186,8111.598057519631,2869.0,666,1055,873.2372881355932,94.07779960610203,855.0,10,30,17.983050847457626,4.576896725435367,18.0,14,35,23.610169491525422,4.930611451039531,24.0,10493,94969,24997.254237288136,14901.578842054725,22105.0,995,13476,3870.35593220339,3171.488733216799,2632.0,477,6010,1448.3728813559321,1149.0565830175804,997.0,90,1393,344.9830508474576,271.29748855081596,272.0,3034,37994,9824.389830508475,8283.069127624027,6468.0,0,0,0.0,0.0,0.0,5865,55378,13908.830508474577,8222.778998218058,11967.0,49,2554,546.8305084745763,410.7406746498403,444.0,272,3262,717.2033898305085,501.94994872277215,545.0,88,230,119.30508474576271,23.74015530066286,116.0,1236,24735,4468.745762711865,3754.9925873163447,3074.0,3936,30643,9440.084745762711,5046.177823920335,8672.0
17,107,42.74576271186441,19.2520426326385,38.0,2,17,7.694915254237288,4.115798985105782,7.0,2,4,2.169491525423729,0.5302095347963974,2.0,1000,1000,1000.0,0.0,1000.0,4,10,5.610169491525424,0.8908916330350203,6.0,0,2218,115.30508474576271,327.61900992365315,11.0,0,923,55.83050847457627,153.67825239792978,12.0,0,27,6.966101694915254,7.810174843940955,4.0,0,25,3.389830508474576,5.349885429493639,0.0,0,31,1.5593220338983051,4.284177732398832,0.0,0,36,1.11864406779661,4.951783885327597,0.0,0,9,0.3559322033898305,1.2833511071760093,0.0,0,6,0.1694915254237288,0.8126699795221912,0.0,2,284,88.37288135593221,71.70795615576702,71.0,0,2415,142.66101694915255,390.5939160396943,35.0,0,2487,119.84745762711864,342.57140275394295,17.0,784,15213,3183.2542372881358,2974.427992492815,2220.0,665,1117,857.3220338983051,96.40404210261606,846.0,9,29,14.610169491525424,3.7509398783208097,14.0,15,32,21.203389830508474,3.8764526132346084,21.0,8241,54092,21713.169491525423,11958.155186045042,17279.0,617,16466,4290.796610169492,4230.6193228026395,2303.0,370,7484,1185.084745762712,1085.1892459801113,805.0,74,5674,362.59322033898303,784.582804109909,177.0,2268,37695,8837.389830508475,7530.789506206594,6166.0,0,0,0.0,0.0,0.0,4996,38553,11772.627118644068,6827.635479276306,9842.0,143,2828,460.7118644067797,487.65876462838014,322.0,234,5995,642.4406779661017,815.7815434248533,402.0,22,891,90.20338983050847,130.82243555095337,49.0,1255,14657,3663.3389830508477,2790.588194147641,2697.0,3227,35766,8109.28813559322,5378.024163045857,6585.0
19,128,49.16949152542373,23.32465954393427,41.0,3,20,7.864406779661017,3.4213207125150187,7.0,2,3,2.0338983050847457,0.18252082497293798,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.254237288135593,0.684639858485468,5.0,0,3882,140.67796610169492,563.2865210982458,14.0,0,801,44.50847457627118,147.29379190529335,8.0,0,686,25.74576271186441,99.29468389081666,2.0,0,79,6.745762711864407,13.226922936061758,2.0,0,44,3.2711864406779663,6.814868401275957,1.0,0,54,3.1016949152542375,8.776329676748343,0.0,0,27,1.0,3.6952905723086387,0.0,0,33,3.389830508474576,6.713385879776115,0.0,8,297,55.16949152542373,54.61310709873936,40.0,4,258,34.13559322033898,44.17186560787255,19.0,0,167,36.67796610169491,35.32628242930033,26.0,720,40949,5648.3050847457625,8215.34746941659,3599.0,653,1012,818.5762711864406,85.59370815376208,823.0,11,59,18.440677966101696,7.273644408459423,18.0,14,62,22.033898305084747,6.741446948170481,21.0,10812,89818,25012.966101694914,16908.62914054904,19240.0,756,14861,3887.491525423729,3230.019442521186,2611.0,395,5916,1218.2711864406779,1120.3035892500297,830.0,72,3810,343.20338983050846,578.6176982066536,176.0,3189,50525,10173.57627118644,9160.913040257034,6944.0,0,182,3.1186440677966103,23.690595213671276,0.0,6246,70848,13723.42372881356,11234.8720189807,10119.0,108,5530,593.8305084745763,734.4536123597989,399.0,216,1669,522.1355932203389,301.22333664386986,435.0,28,373,81.89830508474576,68.56627675047376,59.0,967,43138,4315.949152542373,5981.692741113849,2505.0,4350,47227,9407.474576271186,6853.921113710251,7557.0
14,185,45.47457627118644,26.16351495696947,39.0,3,30,7.8474576271186445,4.521266069716931,6.0,2,3,2.0847457627118646,0.2808936228404367,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.559322033898305,0.534053672902471,6.0,0,153,20.203389830508474,27.66659859769722,12.0,0,242,25.677966101694917,42.39934965261081,10.0,0,286,15.64406779661017,39.799827894214786,5.0,0,95,6.627118644067797,14.52453133564604,3.0,0,47,4.372881355932203,8.411605909006884,1.0,0,34,2.457627118644068,6.374307356282353,0.0,0,15,1.0169491525423728,2.8556750842883254,0.0,0,105,3.76271186440678,16.582436681986707,0.0,3,895,114.05084745762711,164.6376820034719,53.0,3,841,72.88135593220339,140.04212232651986,33.0,0,280,34.067796610169495,51.33690761033821,14.0,752,10055,2268.576271186441,1719.1671721022744,1573.0,674,1076,872.8305084745763,93.04877336966388,871.0,11,26,18.084745762711865,5.06266978631665,17.0,16,30,22.779661016949152,4.275301145312375,22.0,8219,113046,21341.508474576272,15847.883516226782,17439.0,802,13349,3614.9322033898306,3276.001651847963,2495.0,450,11141,1388.5762711864406,1533.7102545606444,986.0,65,1456,363.8305084745763,309.095909261431,248.0,2269,45253,8933.457627118643,8576.154588645542,5886.0,0,1,0.01694915254237288,0.13018891098082383,0.0,5130,61295,11067.440677966102,7978.104876669919,9898.0,125,10579,631.4237288135594,1343.8498248841008,422.0,274,5178,709.1864406779661,675.8213259734862,560.0,25,1337,87.71186440677967,172.27964945236442,54.0,1161,27118,3475.813559322034,3473.1978679824447,2701.0,3454,34177,7591.627118644068,4967.813065289966,6566.0
20,75,41.88135593220339,12.535583484711134,42.0,3,18,9.101694915254237,3.507110586214699,10.0,1,3,2.0338983050847457,0.26037782196164777,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.338983050847458,0.544887507894517,5.0,0,187,21.033898305084747,35.32165795582224,7.0,0,143,14.05084745762712,23.937723603935247,8.0,0,54,4.728813559322034,9.10253944952494,2.0,0,18,2.559322033898305,4.414986962298389,1.0,0,13,1.7627118644067796,3.0980471215381153,0.0,0,16,1.576271186440678,3.6634418987994883,0.0,0,10,1.2372881355932204,2.3144149707703185,0.0,0,8,0.9322033898305084,2.0415038978204025,0.0,2,263,49.0,49.23553524675529,36.0,3,848,68.67796610169492,136.703358770881,25.0,0,451,52.779661016949156,91.79400998348763,20.0,759,24548,2634.084745762712,3954.707863521372,1701.0,210,1028,798.3898305084746,140.34305468474972,818.0,10,29,17.25423728813559,5.056894304975046,16.0,15,32,22.35593220338983,4.674814072881834,22.0,7821,68403,15915.152542372882,11035.375214803618,12961.0,660,13239,2431.813559322034,2950.751999269387,1352.0,260,6686,835.6949152542373,842.9584448840203,647.0,60,764,174.11864406779662,132.98056440124842,133.0,2131,46154,6741.186440677966,8117.125887377693,4560.0,0,1,0.01694915254237288,0.13018891098082383,0.0,4600,25880,8319.93220338983,3520.9934817850262,7315.0,139,1661,453.8813559322034,293.8905546197112,328.0,173,1799,400.1525423728813,251.42153184335538,344.0,86,724,154.38983050847457,107.969027638861,126.0,1198,14003,2470.576271186441,1832.0576730436924,1951.0,3136,13528,5849.35593220339,2097.73637246661,5257.0
12,158,52.983050847457626,28.969360464191585,47.0,2,31,10.11864406779661,5.936691130421436,9.0,1,3,2.016949152542373,0.22678604710842012,2.0,1000,1000,1000.0,0.0,1000.0,5,9,5.677966101694915,0.7056588500289614,6.0,0,188,37.52542372881356,46.377148033607575,12.0,0,146,16.694915254237287,26.23780783347739,12.0,0,112,9.694915254237289,16.432992714708412,4.0,0,24,4.5423728813559325,5.884878441595488,2.0,0,12,2.0677966101694913,2.6772631855713955,1.0,0,8,0.6440677966101694,1.3615750497177987,0.0,0,11,0.8135593220338984,2.21650996459397,0.0,0,13,0.9322033898305084,2.4130707777868854,0.0,3,1911,112.50847457627118,284.25537164010404,44.0,1,298,49.03389830508475,56.77571302690631,27.0,1,107,19.915254237288135,22.01432772912413,11.0,887,15658,3826.6101694915255,3529.0985124999393,2830.0,484,1045,771.3898305084746,112.94139721618109,754.0,10,27,17.796610169491526,3.804623598297522,18.0,17,31,23.440677966101696,3.4803447433317833,24.0,7840,57124,21409.627118644068,10836.27006527282,17584.0,839,26646,3528.6610169491523,4486.41877613241,1822.0,381,6637,1277.2542372881355,1307.2238363749755,843.0,74,554,215.6271186440678,122.45434030199185,173.0,2680,43193,9612.966101694916,8362.377281128525,6517.0,0,4,0.0847457627118644,0.534600579008818,0.0,4657,30124,10562.93220338983,3981.9246163754515,9966.0,88,4490,690.7457627118644,1089.6786712892797,337.0,242,2390,542.9830508474577,401.70492221948115,424.0,93,258,120.03389830508475,26.49265747444838,116.0,1102,17694,2990.762711864407,2243.2554341232644,2526.0,3555,18507,7572.169491525424,2520.6366680179503,7419.0
