avg_A_AS_min,avg_A_AS_max,avg_A_AS_avg,avg_A_AS_std,avg_A_AS_median,avg_A_prefix_min,avg_A_prefix_max,avg_A_prefix_avg,avg_A_prefix_std,avg_A_prefix_median,avg_editdist_min,avg_editdist_max,avg_editdist_avg,avg_editdist_std,avg_editdist_median,avg_interarrival_min,avg_interarrival_max,avg_interarrival_avg,avg_interarrival_std,avg_interarrival_median,avg_path_len_min,avg_path_len_max,avg_path_len_avg,avg_path_len_std,avg_path_len_median,editdist_10_min,editdist_10_max,editdist_10_avg,editdist_10_std,editdist_10_median,editdist_11_min,editdist_11_max,editdist_11_avg,editdist_11_std,editdist_11_median,editdist_12_min,editdist_12_max,editdist_12_avg,editdist_12_std,editdist_12_median,editdist_13_min,editdist_13_max,editdist_13_avg,editdist_13_std,editdist_13_median,editdist_14_min,editdist_14_max,editdist_14_avg,editdist_14_std,editdist_14_median,editdist_15_min,editdist_15_max,editdist_15_avg,editdist_15_std,editdist_15_median,editdist_16_min,editdist_16_max,editdist_16_avg,editdist_16_std,editdist_16_median,editdist_17_min,editdist_17_max,editdist_17_avg,editdist_17_std,editdist_17_median,editdist_7_min,editdist_7_max,editdist_7_avg,editdist_7_std,editdist_7_median,editdist_8_min,editdist_8_max,editdist_8_avg,editdist_8_std,editdist_8_median,editdist_9_min,editdist_9_max,editdist_9_avg,editdist_9_std,editdist_9_median,max_A_AS_min,max_A_AS_max,max_A_AS_avg,max_A_AS_std,max_A_AS_median,max_A_prefix_min,max_A_prefix_max,max_A_prefix_avg,max_A_prefix_std,max_A_prefix_median,max_editdist_min,max_editdist_max,max_editdist_avg,max_editdist_std,max_editdist_median,max_path_len_min,max_path_len_max,max_path_len_avg,max_path_len_std,max_path_len_median,nb_A_min,nb_A_max,nb_A_avg,nb_A_std,nb_A_median,nb_A_prefix_min,nb_A_prefix_max,nb_A_prefix_avg,nb_A_prefix_std,nb_A_prefix_median,nb_W_min,nb_W_max,nb_W_avg,nb_W_std,nb_W_median,nb_W_prefix_min,nb_W_prefix_max,nb_W_prefix_avg,nb_W_prefix_std,nb_W_prefix_median,nb_dup_A_min,nb_dup_A_max,nb_dup_A_avg,nb_dup_A_std,nb_dup_A_median,nb_dup_W_min,nb_dup_W_max,nb_dup_W_avg,nb_dup_W_std,nb_dup_W_median,nb_implicit_W_min,nb_implicit_W_max,nb_implicit_W_avg,nb_implicit_W_std,nb_implicit_W_median,nb_new_A_min,nb_new_A_max,nb_new_A_avg,nb_new_A_std,nb_new_A_median,nb_new_A_afterW_min,nb_new_A_afterW_max,nb_new_A_afterW_avg,nb_new_A_afterW_std,nb_new_A_afterW_median,nb_orign_change_min,nb_orign_change_max,nb_orign_change_avg,nb_orign_change_std,nb_orign_change_median,nb_tolonger_min,nb_tolonger_max,nb_tolonger_avg,nb_tolonger_std,nb_tolonger_median,nb_toshorter_min,nb_toshorter_max,nb_toshorter_avg,nb_toshorter_std,nb_toshorter_median
22,85,50.833333333333336,14.80742675165573,52.0,3,19,11.666666666666666,4.474661872148162,13.0,1,2,1.9,0.3025316904537664,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.1,0.3541521266540118,5.0,0,88,9.366666666666667,16.979515741099917,4.0,0,175,7.45,22.609001507199356,2.5,0,227,6.716666666666667,29.41122330841026,2.0,0,36,2.65,6.340146498868827,0.0,0,343,7.266666666666667,44.18062565894488,0.0,0,18,0.5333333333333333,2.4664986963728643,0.0,0,1,0.03333333333333333,0.18102033471939252,0.0,0,10,0.3,1.369151661134164,0.0,2,146,33.0,27.42076412291871,23.5,0,216,22.083333333333332,32.79948928223031,13.0,0,76,15.783333333333333,21.15487015023837,8.0,537,9519,1309.35,1318.4195575237109,848.0,537,959,758.0666666666667,90.78786349613084,766.5,8,27,15.266666666666667,5.088593647633347,14.0,14,32,20.45,4.637448889571703,19.0,6859,60526,11845.666666666666,8310.012932472071,9669.0,452,11908,1847.3166666666666,2957.5835503573912,705.5,256,2931,587.35,371.8088093065657,498.0,44,388,97.68333333333334,60.817172994750784,81.0,1576,35642,4540.65,6011.421075752388,2567.5,0,0,0.0,0.0,0.0,4766,23719,6771.133333333333,2660.3051976479633,6368.5,55,511,187.4,94.7042139273286,169.0,199,957,346.48333333333335,132.23918899987493,317.5,0,90,20.216666666666665,15.769625025546032,16.5,639,6452,1504.0666666666666,859.3073652789199,1238.5,3827,17267,5267.066666666667,1952.9926264249068,4860.0
12,109,51.0,21.043941114418626,47.5,1,25,10.85,5.4766840146762314,11.5,1,2,1.9333333333333333,0.2515488742932317,2.0,1000,1008,1000.2666666666667,1.448162677755155,1000.0,4,6,5.183333333333334,0.4691017983072982,5.0,0,96,9.983333333333333,15.709752629612467,4.0,0,424,18.516666666666666,54.86052937783065,7.5,0,105,8.833333333333334,16.254508283796913,4.0,0,89,4.666666666666667,12.60571119779681,1.0,0,19,1.5833333333333333,3.109807703830297,0.0,0,4,0.4166666666666667,0.9618426289876391,0.0,0,3,0.13333333333333333,0.5030977485864635,0.0,0,6,0.4166666666666667,1.266138754099553,0.0,0,117,35.083333333333336,23.937978948904444,28.5,1,418,38.266666666666666,59.18825658451282,22.5,0,577,32.28333333333333,79.55513846695997,10.5,611,11494,2170.2,2210.116538073141,1160.0,553,887,731.4333333333333,74.00901609450591,735.5,8,33,16.533333333333335,5.503363121739062,15.0,14,35,21.566666666666666,5.279851906842852,20.0,6436,52003,14954.8,10389.347002856472,10446.5,428,22932,3204.1666666666665,5162.370445427102,945.5,258,3751,669.6666666666666,571.8476645160225,505.5,42,516,114.93333333333334,79.45404100968283,96.5,1591,35396,6500.65,8226.229475519043,2862.5,0,0,0.0,0.0,0.0,4036,19134,7829.533333333334,2992.781006256961,7225.0,55,2226,232.53333333333333,294.2769056095657,182.0,201,1799,392.0833333333333,253.22698946220243,333.0,0,177,32.9,34.09045793229974,22.0,762,5333,1714.7166666666667,802.796575783925,1548.0,3269,13801,6114.816666666667,2382.063508607516,5398.0
16,108,43.88333333333333,17.636721770279756,47.0,2,16,9.633333333333333,4.456823626323819,11.0,1,3,1.9833333333333334,0.2248665643251847,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.1,0.39915164273532067,5.0,0,194,33.38333333333333,56.34370663025426,7.0,0,136,17.85,30.396155533001885,4.0,0,53,9.883333333333333,13.461925803081948,4.0,0,51,5.066666666666666,9.153801963964494,1.5,0,29,4.916666666666667,8.493849552822837,1.0,0,21,1.5833333333333333,4.0642787283749255,0.0,0,7,0.8166666666666667,1.420093893609386,0.0,0,11,0.85,2.015406759634308,0.0,13,337,65.16666666666667,53.455245550237244,53.5,2,193,39.05,46.89708349863524,21.5,0,145,21.266666666666666,27.220920834414223,11.5,668,21169,2225.5,3391.064132267708,1367.0,553,994,773.1,100.01926932990531,767.0,8,35,16.733333333333334,5.656454740028307,16.0,14,39,22.533333333333335,5.202563470700446,21.0,8324,46762,17796.633333333335,8924.850999025266,14515.5,607,15783,3175.4333333333334,3702.4182219726986,1282.0,385,1437,732.3666666666667,223.68076273077045,710.5,51,451,129.43333333333334,58.101712879639116,119.5,2368,34509,7039.3,7114.48433592356,4272.0,0,0,0.0,0.0,0.0,5424,21097,10012.15,3286.6258718002023,9450.5,108,793,307.06666666666666,150.88449580207478,251.0,306,793,438.1166666666667,101.46855431178811,410.5,0,84,29.816666666666666,19.23052981163437,29.0,942,6576,2567.1666666666665,1142.1711434386507,2189.0,4178,18080,7444.983333333334,2457.8448909953795,6655.0
20,72,39.35,10.732218245757782,38.0,3,18,9.433333333333334,3.9803188129981932,10.0,1,3,1.9166666666666667,0.33403880149460907,2.0,1000,1008,1000.1333333333333,1.0327955589886302,1000.0,5,6,5.1,0.3025316904537665,5.0,0,88,10.483333333333333,14.866059246287307,5.0,0,99,18.4,30.736275702625335,5.0,0,490,18.566666666666666,63.79106963338797,5.0,0,97,4.683333333333334,13.656179661159015,0.0,0,106,4.566666666666666,14.110179840854007,1.0,0,42,2.2333333333333334,6.880004598605743,0.0,0,8,0.48333333333333334,1.2821019112123901,0.0,0,19,0.65,2.602638817346602,0.0,2,255,35.5,38.293027200828476,25.5,0,81,17.283333333333335,16.529472052297482,12.5,0,74,12.7,14.013673709896974,8.5,623,6600,1477.1,1344.432520950691,870.5,563,943,736.6666666666666,87.18277443504589,741.5,9,36,16.533333333333335,6.304334442933814,14.0,15,39,22.15,5.351461070887122,20.5,7288,49579,13903.1,8978.48412463213,11012.5,492,12078,2361.766666666667,3135.6488981436332,1055.0,322,2062,555.6166666666667,306.7140274470152,480.0,40,308,98.43333333333334,51.75999589587739,85.5,2165,36758,6362.516666666666,7547.3477539041205,3609.0,0,0,0.0,0.0,0.0,4119,13679,7018.033333333334,2177.123105343198,6384.5,49,315,166.48333333333332,64.29921887567997,157.0,225,873,356.06666666666666,119.41380362912466,307.0,0,282,40.333333333333336,49.785869163464284,23.5,679,4779,1679.3666666666666,823.665164951634,1496.5,3310,10457,5338.666666666667,1608.4995499719255,4709.0
7,71,24.566666666666666,14.557154064695366,22.5,1,19,4.566666666666666,3.872399801930154,3.0,1,2,1.7666666666666666,0.4265218680850987,2.0,1000,1000,1000.0,0.0,1000.0,4,6,4.966666666666667,0.3171198066211135,5.0,0,113,12.633333333333333,22.692466207948183,4.5,0,138,23.55,34.026622179539835,7.0,0,57,9.5,11.93698142009649,6.0,0,17,2.75,3.9083786572968537,1.0,0,10,1.9166666666666667,2.6635751854155694,1.0,0,12,1.0,2.4356115022372733,0.0,0,13,0.7833333333333333,2.0426940226222077,0.0,0,19,1.0333333333333334,3.262351583307253,0.0,3,678,59.45,104.2227772041006,22.5,1,145,30.183333333333334,35.12181786860526,16.0,0,81,16.766666666666666,18.55762136520905,9.5,635,5020,1890.9833333333333,1040.3411841211187,1612.5,555,990,748.5,92.60825090451293,759.5,10,29,15.033333333333333,3.5652116996437715,14.0,17,30,21.733333333333334,3.2514229826999417,21.5,7533,300335,38901.61666666667,45166.4675939835,24338.5,510,268991,22400.166666666668,41587.99041899471,7353.0,319,1694,539.2333333333333,221.57528212713055,490.0,50,332,100.81666666666666,51.00431742000109,85.0,2325,74772,19937.266666666666,18037.534421186294,12881.5,0,0,0.0,0.0,0.0,4732,260021,18356.25,35644.596115324086,9716.5,29,1107,273.8,233.522023786238,166.0,195,819,334.3,96.51772472681212,309.0,0,742,79.5,138.49475300591533,27.5,831,153400,4848.566666666667,19757.177075142365,1667.0,3642,106621,13507.683333333332,19122.841967082783,7617.5
6,175,51.016666666666666,29.505237493503124,48.5,1,28,8.416666666666666,5.539661822471172,7.5,1,3,2.0166666666666666,0.2248665643251847,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.4,0.7854611082303012,6.0,0,597,75.68333333333334,151.86797250719562,12.5,0,302,30.383333333333333,53.58158413290979,9.0,0,562,56.65,132.241154265062,9.5,0,230,18.383333333333333,44.08854406208175,3.0,0,62,6.25,9.729607095730437,2.5,0,21,1.7166666666666666,3.701083976198062,0.0,0,11,1.4666666666666666,2.375486866540698,0.0,0,28,1.6833333333333333,4.72100128228585,0.0,10,538,116.95,131.22440670566675,53.0,0,786,74.75,118.99588726691644,33.5,0,233,30.55,41.580399962205135,18.5,1625,32908,6080.233333333334,6399.6872708728315,3707.5,1088,1859,1588.9666666666667,200.38082105413096,1651.0,11,27,16.933333333333334,3.672465881355131,16.0,15,31,22.6,4.154638004586265,22.0,11599,280996,40875.333333333336,49693.32387403481,25369.5,732,213696,16178.733333333334,41454.78422835184,3380.5,372,4328,1028.4666666666667,758.072454536955,739.5,75,2445,253.51666666666668,320.5964511083628,158.0,4643,247659,23039.3,40948.03381190625,10861.0,0,5,0.13333333333333333,0.6756457467795111,0.0,6471,80842,16824.35,12160.336658788881,12697.0,64,3082,453.46666666666664,493.8833824702204,333.0,250,2462,558.2166666666667,391.8833314651518,444.0,0,231,61.31666666666667,47.47255823431822,45.0,1613,65693,5633.783333333334,8599.75459462961,3455.5,4618,44436,11190.566666666668,7184.968712684829,8919.5
23,97,50.45,16.77813852021105,48.0,3,21,9.8,4.4294851826200805,9.0,2,3,2.15,0.3600847357902755,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.816666666666666,0.5039392842990977,6.0,0,999,109.08333333333333,238.87882834769673,14.5,0,162,26.7,38.24820811134573,11.0,0,580,42.28333333333333,119.72059161438007,7.0,0,382,31.866666666666667,83.65272578388253,2.0,0,88,9.15,19.68723668104778,2.0,0,27,1.9833333333333334,5.419649330912147,0.0,0,15,0.8333333333333334,2.3081775529233464,0.0,0,22,1.7,3.8589539286869976,0.0,3,358,70.48333333333333,59.72578345270615,54.5,0,258,46.43333333333333,45.992028294767195,30.5,0,108,33.166666666666664,26.661192941043502,23.0,1691,7827,3446.9,1273.4638562677537,3269.5,1089,1801,1645.4833333333333,121.5150812522931,1668.0,11,28,17.283333333333335,4.158274033520772,16.5,14,30,21.116666666666667,3.5467419600350745,22.0,10192,51143,23331.3,9412.228145037565,20484.5,790,13622,3559.05,3572.702772293343,2367.5,275,3923,816.75,513.9899301592247,725.5,47,846,168.58333333333334,119.68437187058508,139.5,2920,38532,10807.2,7148.896266118904,8450.0,0,0,0.0,0.0,0.0,6232,22834,11681.8,3752.1253629087405,10180.0,81,1200,382.96666666666664,272.7496503231717,295.5,215,1823,459.3333333333333,234.52560603696486,398.5,7,86,32.416666666666664,21.06591082460135,27.0,1637,7262,3280.266666666667,1308.143734219803,2968.0,4340,19995,8401.533333333333,2900.8656829874876,7594.0
12,99,38.6,16.214870764156746,34.0,1,22,7.5,4.256600059648147,7.5,1,3,2.0166666666666666,0.22486656432518473,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.816666666666666,0.43146053364171727,6.0,0,85,13.383333333333333,17.652091311898875,8.5,0,186,30.616666666666667,46.9684682063373,8.5,0,628,52.8,129.34617852223192,7.0,0,228,20.983333333333334,47.12820295878354,3.0,0,78,7.283333333333333,14.90772938714095,2.5,0,17,0.9333333333333333,2.523561289511492,0.0,0,17,0.85,2.6349991155564076,0.0,0,8,0.5,1.2689245413047314,0.0,3,327,52.916666666666664,48.14184256600194,41.0,1,248,34.233333333333334,44.079422412572384,24.5,0,102,17.05,17.90409952108782,13.5,1610,40130,3955.45,5256.529422891954,3139.0,1083,1865,1683.6166666666666,116.2940591435797,1703.5,9,22,15.033333333333333,2.629472246247394,14.0,15,31,19.7,2.7451034990213,20.0,10681,861094,36179.51666666667,108748.72256962443,20109.5,570,843771,18219.066666666666,108440.08965695776,2824.5,332,5981,953.6166666666667,859.5272664386,705.5,70,631,187.73333333333332,136.19513252790566,132.0,4421,842358,24607.966666666667,107568.46571243677,9178.0,0,0,0.0,0.0,0.0,5436,37932,10656.266666666666,5027.798152936001,9374.0,107,1427,443.65,347.0578433203456,330.0,214,1478,471.6333333333333,235.03897741428932,383.5,4,377,60.016666666666666,67.08317419358602,40.0,1255,12220,3006.883333333333,1657.3452847665305,2532.0,3915,25712,7649.383333333333,3541.502535153289,6867.0
9,112,42.38333333333333,19.10106188073719,37.0,1,18,8.116666666666667,4.502698500378494,7.5,1,3,1.9833333333333334,0.29062566444854504,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.45,0.5016920522135438,5.0,0,91,18.833333333333332,20.610320490823604,11.0,0,115,27.483333333333334,34.39919769790986,9.5,0,108,15.583333333333334,26.193084652553225,7.0,0,56,4.35,9.979343071344587,0.0,0,48,4.516666666666667,9.336445203585143,1.0,0,9,1.0666666666666667,1.9473290414000983,0.0,0,9,0.7333333333333333,1.5278950477163535,0.0,0,7,0.5166666666666667,1.443767043825339,0.0,5,808,123.03333333333333,127.80161621569827,85.5,10,635,84.26666666666667,104.80229436398233,61.0,0,311,36.916666666666664,48.38030544345768,25.0,696,15635,2591.9333333333334,2392.460161130979,2043.0,255,958,741.5833333333334,111.67481418965417,751.0,10,34,17.033333333333335,5.988595564584253,15.0,16,37,22.1,5.385794246071508,20.0,10053,225587,26271.6,30653.90504512034,16625.5,663,111629,8166.183333333333,18874.529880769387,2010.5,453,3046,945.5333333333333,444.24704787766746,848.0,87,419,192.48333333333332,62.75091779102374,187.0,3270,104291,12347.516666666666,15194.924765422045,5780.5,0,0,0.0,0.0,0.0,5664,120213,13001.416666666666,17160.502923462303,9413.0,87,2006,383.75,296.7345800828565,296.0,267,1776,538.9166666666666,249.9223806058265,502.0,5,647,54.483333333333334,95.63817613517769,28.5,1364,7627,2894.4333333333334,1341.334124209312,2593.5,3958,114929,10106.983333333334,16737.30749511875,6438.0
20,304,50.96666666666667,37.865044327465185,44.5,4,26,9.666666666666666,4.090777832739901,10.0,2,3,2.0166666666666666,0.12909944487358055,2.0,1000,1000,1000.0,0.0,1000.0,4,9,5.416666666666667,0.6960339624157418,5.0,0,601,27.983333333333334,78.9643755048443,12.5,0,225,32.11666666666667,43.665171191021834,11.0,0,45,8.666666666666666,9.443259037161791,5.0,0,73,5.75,12.750041541972871,1.0,0,140,9.333333333333334,22.652621105246364,3.5,0,10,1.0666666666666667,2.18520965651762,0.0,0,15,1.4166666666666667,3.147728083935377,0.0,0,15,0.85,2.5098112563244435,0.0,2,747,69.9,110.39800108728323,43.5,0,324,38.4,49.80715352610386,21.5,0,273,33.81666666666667,48.90651464929028,19.0,680,37398,3427.6,5962.02720102506,1685.0,596,955,762.1666666666666,85.42479429431472,763.0,11,27,15.566666666666666,3.0992982621093637,15.0,16,31,21.45,3.1752485555985244,21.0,9074,86988,19682.533333333333,13779.558302023695,14226.0,654,12905,2753.75,2942.695821717314,1588.5,329,6861,985.2333333333333,946.6607748284863,719.5,79,1222,201.5,169.28378540191025,147.5,3046,39114,8728.233333333334,8500.103017056028,5543.0,0,1,0.016666666666666666,0.12909944487358055,0.0,4369,42581,9945.383333333333,6201.623385314269,7692.0,74,2720,440.98333333333335,463.01215313942066,313.5,254,5859,567.9333333333333,718.5981849493007,415.5,4,142,45.61666666666667,28.982222292977262,41.5,1099,17346,2722.9666666666667,2403.9824160124745,2079.5,3079,25235,7222.416666666667,4093.2125971929686,5694.0
16,339,56.583333333333336,49.6828216626389,47.0,3,40,9.9,6.331786906058102,8.0,1,3,2.033333333333333,0.31711980662111355,2.0,1000,1000,1000.0,0.0,1000.0,5,9,5.616666666666666,0.8653727846986958,5.0,0,237,19.116666666666667,32.55977119951815,11.0,0,115,25.3,34.590730609048954,8.0,0,130,13.183333333333334,19.87118829596724,9.0,0,73,9.8,18.231840280125315,2.0,0,118,8.133333333333333,20.89803061572595,1.0,0,61,2.783333333333333,8.698512763328297,0.0,0,15,1.5333333333333334,3.5101145216078447,0.0,0,17,0.9,2.685175877205332,0.0,11,950,112.85,158.520792091838,63.0,1,436,56.46666666666667,73.38439927189685,34.5,1,151,23.783333333333335,26.361304246602078,18.5,688,38547,3541.85,6022.201249740238,1973.0,530,926,731.6,85.49877588577573,726.5,10,27,16.566666666666666,4.477312551477261,16.0,15,31,21.7,4.6442966663881124,20.0,9687,91594,20888.283333333333,14194.757671726544,16650.0,694,14081,2986.0666666666666,3269.4941342332013,2096.5,295,6696,940.4166666666666,968.0271268727865,756.0,86,1295,188.83333333333334,175.33436982787444,145.5,2775,38260,8868.7,8149.736117803478,6022.0,0,0,0.0,0.0,0.0,4642,49864,11069.45,7524.014195070815,8656.0,91,2442,398.48333333333335,376.06799293576483,268.5,198,3283,551.65,519.3929907243256,442.5,2,196,57.9,44.37692941615925,44.0,1088,15555,3256.366666666667,2790.2594251945475,2390.0,3415,34309,7813.083333333333,5202.431730276919,6196.0
22,105,46.2,16.551716588737808,42.0,2,18,9.316666666666666,3.6336080339839594,9.0,2,3,2.033333333333333,0.18102033471939255,2.0,1000,1000,1000.0,0.0,1000.0,5,8,5.5,0.7010887416930998,5.0,0,86,17.083333333333332,18.648662120110828,12.0,0,443,34.78333333333333,78.10642276302352,7.0,0,122,11.383333333333333,19.7785122803157,5.5,0,67,5.716666666666667,12.01988700511861,2.0,0,37,3.6666666666666665,6.695980749083019,1.5,0,21,1.6,3.469968006495405,0.0,0,8,1.1166666666666667,2.457031878042593,0.0,0,18,0.7833333333333333,2.7867219468471456,0.0,10,645,76.35,89.23570483247809,57.0,6,297,48.833333333333336,47.5437948567269,37.0,0,116,24.366666666666667,22.619900243052573,20.5,546,28204,2828.616666666667,4181.052783210072,1658.0,546,990,747.2166666666667,95.31181506190865,747.0,9,23,15.516666666666667,2.9313713263773575,15.0,15,30,21.75,3.7217865219883643,22.0,6825,89256,18043.383333333335,12417.50214530004,14838.0,593,13027,2770.4333333333334,3218.4910527290845,1574.5,277,4793,858.0333333333333,660.2634031823367,681.5,67,1200,198.55,197.3714921973369,148.0,2398,47227,7778.166666666667,7802.251748350136,5278.5,0,0,0.0,0.0,0.0,3810,37882,9396.916666666666,5226.209993029646,8133.0,41,1080,284.05,204.7686106274716,226.0,214,4010,584.25,562.604886642994,445.5,10,272,68.65,52.47108162387794,60.0,1141,13913,2652.616666666667,1820.8460884115427,2347.5,2642,33330,6744.3,4082.2392006747264,5780.5
25,81,48.85,14.922199365318273,45.0,3,19,10.15,4.5129756428040215,9.5,2,3,2.033333333333333,0.18102033471939252,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.766666666666667,0.4645634607236646,6.0,0,76,12.883333333333333,17.63479963572284,7.5,0,105,19.566666666666666,30.232077849090132,7.5,0,65,6.766666666666667,11.133042385995017,3.0,0,58,4.383333333333334,8.79925202265466,1.0,0,9,1.35,2.1771151803417697,0.0,0,15,0.9166666666666666,2.8061172080493604,0.0,0,6,0.3333333333333333,1.1448731210386747,0.0,0,2,0.1,0.3991516427353207,0.0,3,99,34.0,24.215137442433235,29.0,0,343,39.083333333333336,48.886687268523275,29.0,0,177,24.2,31.625349197509376,13.0,1966,4502,2391.483333333333,370.0771102272123,2321.5,1948,2587,2291.3,154.01775156328623,2307.0,10,20,14.333333333333334,2.4678726628872063,14.0,16,30,20.7,3.8721079968129817,20.0,8401,45738,16922.15,9191.834295878127,13310.0,482,13215,2613.7,3217.5652933466868,1564.5,247,1176,565.3833333333333,219.42143427479698,510.5,46,266,114.33333333333333,51.14739971078824,105.5,2688,33561,6917.683333333333,6706.011587113251,4537.0,0,0,0.0,0.0,0.0,4864,26326,9364.45,4413.237404365205,7496.0,57,1960,316.21666666666664,359.9943545539769,190.0,166,556,323.8,89.31183230586252,319.0,3,984,44.68333333333333,130.6911862299524,16.0,1294,10460,2889.3,2184.2699303917457,2259.0,3413,16736,6475.15,2989.7856554031155,5471.5
14,100,46.983333333333334,20.01989829353825,42.5,2,19,9.7,4.833849573054096,9.0,2,4,2.1,0.354152126654012,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.616666666666666,0.4903014177278999,6.0,0,148,28.966666666666665,36.52394926697409,13.0,0,218,26.983333333333334,40.93338601185443,11.0,0,77,12.383333333333333,14.34690265594665,6.5,0,48,5.433333333333334,8.730167192502075,2.0,0,68,2.7666666666666666,9.169527031897589,0.0,0,10,0.6166666666666667,1.8048115227824653,0.0,0,17,0.5666666666666667,2.4031523553320238,0.0,0,5,0.3333333333333333,1.0028208800748637,0.0,1,410,52.016666666666666,67.043747838958,29.0,1,745,261.6,290.15765439977565,49.0,0,2467,95.76666666666667,324.6488254822519,31.5,1596,7335,2578.883333333333,1085.493281473586,2278.5,1463,2528,2166.4166666666665,235.69790285963387,2237.0,9,36,14.866666666666667,4.713725600790528,14.0,15,38,20.116666666666667,4.442062685729997,19.0,8180,58254,18090.933333333334,9772.493980844894,15070.0,539,15724,3184.0,3829.1155813834116,1853.0,313,2818,699.55,397.0401689536108,572.0,61,382,154.98333333333332,77.62851382186889,143.5,2824,41119,7566.583333333333,7548.819264035498,4896.0,0,0,0.0,0.0,0.0,4917,24536,9837.783333333333,3912.4849708561364,8728.5,33,2557,304.53333333333336,333.68951704437876,236.0,218,1024,382.03333333333336,161.9227652953838,330.5,3,192,32.916666666666664,33.87328914519705,24.5,1373,11195,2860.5666666666666,1443.1083021559446,2530.5,3420,18839,6977.216666666666,2762.3097685351354,6233.0
21,105,52.03333333333333,18.639275706691407,51.0,2,23,11.2,5.367194766450808,12.0,2,3,2.066666666666667,0.25154887429323175,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.716666666666667,0.454419602505485,6.0,0,58,12.1,13.929240065903072,7.5,0,226,30.066666666666666,42.86908200662099,12.5,0,37,9.483333333333333,9.338260402485721,6.5,0,21,4.25,5.435679365957077,2.0,0,20,2.783333333333333,4.7731298286954145,1.0,0,24,1.4666666666666666,4.176068488734215,0.0,0,33,1.95,5.347025151063131,0.0,0,5,0.4,1.0923462541625941,0.0,3,220,49.28333333333333,36.729931297340386,39.0,3,757,239.86666666666667,282.3391077258204,54.5,0,185,43.03333333333333,44.615102203545035,22.5,1656,9208,2680.3166666666666,1298.62014763868,2281.0,1656,2462,2198.5833333333335,169.48229162700522,2232.0,8,32,15.35,3.7090133001941297,15.0,14,34,20.383333333333333,3.9663485605724067,19.0,8785,46966,17644.233333333334,9411.652563632548,13980.0,494,15092,2809.8,3710.4734761144905,1259.5,297,2747,677.7,469.20597551355536,531.0,57,393,125.58333333333333,65.22692894723012,107.0,2877,33973,7546.0,7088.749295628333,5040.5,0,1,0.03333333333333333,0.18102033471939255,0.0,5241,30128,9412.966666666667,4192.585574019954,8421.0,69,1019,227.85,155.6842551067242,187.5,192,2201,457.4166666666667,427.54562811972926,322.0,4,647,45.86666666666667,97.2606957504063,22.5,1460,10522,2669.2833333333333,1569.8426466721862,2267.0,3763,19606,6743.683333333333,2959.8340396195185,6055.5
19,100,50.43333333333333,17.542555199794954,47.0,3,28,10.316666666666666,5.053918321013927,10.0,2,3,2.033333333333333,0.1810203347193925,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.716666666666667,0.6402241838994506,6.0,0,248,28.75,47.21233141127576,13.5,0,225,35.21666666666667,49.62984738453695,12.5,0,143,17.866666666666667,28.538684222912963,7.0,0,105,7.966666666666667,16.557006470882236,2.0,0,43,4.216666666666667,8.449434173547203,1.0,0,30,3.1166666666666667,6.003083012062845,0.0,0,35,2.3833333333333333,5.307786626274317,0.0,0,8,0.45,1.2943816009251519,0.0,7,243,40.95,36.46517958318453,32.5,2,405,40.05,63.66368866345469,23.0,0,138,28.733333333333334,33.88808433486623,14.5,926,25832,3383.95,4263.247490698745,2304.0,678,2494,2070.2,431.09194426105864,2218.5,8,24,15.7,3.065941943351178,16.0,14,30,21.383333333333333,3.108717467668188,22.0,8992,56154,18549.233333333334,10559.960178030118,15380.5,612,12633,2682.75,3033.8528093241553,1470.0,307,5268,894.1166666666667,887.0840078626429,607.0,50,645,180.31666666666666,114.77413215716066,138.5,2550,38679,7860.433333333333,7491.7470714060355,5512.5,0,1,0.016666666666666666,0.12909944487358055,0.0,5102,27827,9810.1,4397.249458853777,8871.5,55,4703,386.0833333333333,592.6450417241555,274.5,188,4417,492.6166666666667,581.3939733604803,360.5,5,126,26.333333333333332,21.660451085860096,19.5,1420,19258,3059.116666666667,2487.0392655107175,2523.5,3682,19143,6750.983333333334,2546.5280550802368,6162.5
